19-3-2020 02:48:36.273  INFO	13	185	Log 475 - user 5235804 at realtime 2024-09-04 19:26:02.822094
19-3-2020 02:50:33.125	INFO	19	188	mailbox allocated for rsvp
19-3-2020 02:50:33.162	INFO	17	189	mailbox allocated for dump
19-3-2020 02:50:33.162	INFO	19	191	transaction 17207 begun
19-3-2020 02:50:33.325	INFO	17	189	creating mailslot for RSVP
19-3-2020 02:50:33.325	INFO	10	183	transaction done, id=17207
19-3-2020 02:50:33.371	INFO	18	194	mailbox allocated for route
19-3-2020 02:50:33.409	INFO	17	183	out of INFO allcations
19-3-2020 02:50:33.452	INFO	12	193	mailbox allocated for terminate
19-3-2020 02:50:33.501	INFO	16	185	mailbox allocated for terminate
19-3-2020 02:50:33.541	INFO	19	193	creating socket for querying route
19-3-2020 02:50:33.581	INFO	12	193	no mailbox necessary for forward
19-3-2020 02:50:33.628	INFO	19	183	loopback to avoid ERROR
19-3-2020 02:50:33.667	INFO	14	189	creating socket for traffic CONTROL module
19-3-2020 02:50:33.704	INFO	19	191	creating mailslot for RSVP
19-3-2020 02:50:33.751	INFO	16	186	creating mailslot for RSVP via UDP
19-3-2020 02:50:33.795	INFO	16	189	creating mailslot for route engine - informational socket
19-3-2020 02:50:33.842	INFO	13	184	creating socket for querying route
19-3-2020 02:50:33.884	INFO	19	188	mailbox allocated for dump
19-3-2020 02:50:33.927	INFO	19	191	mailbox allocated for route
19-3-2020 02:50:33.971	INFO	18	186	ready to accept informational socket connection
19-3-2020 02:50:34.019	INFO	13	185	mailbox allocated for dump
19-3-2020 02:50:34.067	INFO	15	187	ready to accept informational socket connection
19-3-2020 02:50:34.108	INFO	15	190	loopback to avoid ERROR
19-3-2020 02:50:34.148	INFO	15	186	creating mailslot for terminate
19-3-2020 02:50:34.193	INFO	19	193	ready to accept informational socket connection
19-3-2020 02:50:34.234	INFO	18	189	mailbox allocated for pipe
19-3-2020 02:50:34.281	INFO	15	194	creating socket for traffic CONTROL module
19-3-2020 02:50:34.325	INFO	19	193	creating mailslot for terminate
19-3-2020 02:50:34.363	INFO	16	188	mailbox allocated for rsvp
19-3-2020 02:50:34.400	INFO	10	186	creating mailslot for dump
19-3-2020 02:50:34.444	INFO	14	184	parsing transaction entries
19-3-2020 02:50:34.484	INFO	12	188	creating mailslot for terminate
19-3-2020 02:50:34.528	INFO	12	187	mailbox allocated for pipe
19-3-2020 02:50:34.571	INFO	15	185	mailbox allocated for terminate
19-3-2020 02:50:34.618	INFO	11	194	loopback to avoid ERROR
19-3-2020 02:50:34.663	INFO	19	194	creating socket for traffic CONTROL module
19-3-2020 02:50:34.700	INFO	11	192	mailbox allocated for pipe
19-3-2020 02:50:34.740	INFO	19	190	mailbox allocated for terminate
19-3-2020 02:50:34.779	INFO	13	184	creating mailslot for route engine - informational socket
19-3-2020 02:50:34.825	INFO	11	193	calculating thresholds...
19-3-2020 02:50:34.870	INFO	16	185	creating mailslot for route engine - informational socket
19-3-2020 02:50:34.917	INFO	12	188	interface 127.0.0.1, entity for rsvp allocated and initialized
19-3-2020 02:50:34.958	INFO	14	183	mailbox allocated for rsvp-api
19-3-2020 02:50:35.005	INFO	11	188	master allocated for INFO and ERROR dump
19-3-2020 02:50:35.053	INFO	12	185	ready to accept informational socket connection
19-3-2020 02:50:35.091	INFO	10	186	creating mailslot for route engine - informational socket
19-3-2020 02:50:35.129	INFO	17	183	creating mailslot for RSVP client API
19-3-2020 02:50:35.166	INFO	15	188	interface 127.0.0.1, entity for rsvp allocated and initialized
19-3-2020 02:50:35.208	INFO	12	189	calculating thresholds...
19-3-2020 02:50:35.252	INFO	13	193	mailbox allocated for terminate
19-3-2020 02:50:35.301	INFO	18	194	no mailbox necessary for traffic-CONTROL
19-3-2020 02:50:35.342	INFO	14	191	mailbox allocated for route
19-3-2020 02:50:35.380	INFO	10	187	mailbox allocated for rsvp
19-3-2020 02:50:35.419	INFO	15	183	creating socket for traffic CONTROL module
19-3-2020 02:50:35.463	INFO	12	189	mailbox allocated for pipe
19-3-2020 02:50:35.509	INFO	15	193	mailbox allocated for rsvp-udp
19-3-2020 02:50:35.556	INFO	11	186	mailbox allocated for rsvp
19-3-2020 02:50:35.593	INFO	10	184	creating socket for traffic CONTROL module
19-3-2020 02:50:35.636	INFO	12	189	money transfer loaded from queue
19-3-2020 02:50:35.684	INFO	16	191	out of INFO allcations
19-3-2020 02:50:35.730	INFO	15	194	mailbox allocated for rsvp-udp
19-3-2020 02:50:35.779	INFO	19	192	no mailbox necessary for traffic-CONTROL
19-3-2020 02:50:35.826	INFO	14	184	creating socket for traffic CONTROL module
19-3-2020 02:50:35.866	INFO	11	186	creating socket for querying route
19-3-2020 02:50:35.913	INFO	11	188	loopback to avoid ERROR
19-3-2020 02:50:35.953	INFO	14	194	creating mailslot for RSVP client API
19-3-2020 02:50:35.998	INFO	11	188	creating mailslot for RSVP client API
19-3-2020 02:50:36.043	INFO	13	191	no mailbox necessary for traffic-CONTROL
19-3-2020 02:50:36.090	INFO	16	192	no mailbox necessary for traffic-CONTROL
19-3-2020 02:50:36.135	INFO	16	188	creating mailslot for terminate
19-3-2020 02:50:36.173	INFO	14	183	creating mailslot for route engine - informational socket
19-3-2020 02:50:36.211	INFO	10	185	creating mailslot for (broken) pipe
19-3-2020 02:50:36.259	INFO	13	189	ready to accept informational socket connection
19-3-2020 02:50:36.302	INFO	18	194	creating mailslot for RSVP via UDP
19-3-2020 02:50:36.346	INFO	17	194	loading data for user
19-3-2020 02:50:36.385	INFO	10	190	out of INFO allcations
19-3-2020 02:50:36.425	INFO	16	184	mailbox allocated for route
19-3-2020 02:50:36.469	INFO	13	193	mailbox allocated for rsvp-udp
19-3-2020 02:50:36.517	INFO	11	193	calculating thresholds...
19-3-2020 02:50:36.554	INFO	12	183	mailbox allocated for pipe
19-3-2020 02:50:36.592	INFO	12	184	creating socket for traffic CONTROL module
19-3-2020 02:50:36.636	INFO	10	189	calculating thresholds...
19-3-2020 02:50:36.676	INFO	17	194	mailbox allocated for dump
19-3-2020 02:50:36.722	INFO	11	186	creating mailslot for RSVP client API
19-3-2020 02:50:36.771	INFO	18	194	calculating thresholds...
19-3-2020 02:50:36.811	INFO	11	183	creating mailslot for (broken) pipe
19-3-2020 02:50:36.851	INFO	11	194	interface 127.0.0.1, entity for rsvp allocated and initialized
19-3-2020 02:50:36.898	INFO	16	189	parsing transaction entries
19-3-2020 02:50:36.941	INFO	10	189	loading data for user
19-3-2020 02:50:36.989	INFO	16	184	mailbox allocated for terminate
19-3-2020 02:50:37.037	INFO	16	189	creating mailslot for RSVP via UDP
19-3-2020 02:50:37.076	INFO	11	184	no mailbox necessary for traffic-CONTROL
19-3-2020 02:50:37.124	INFO	19	185	mailbox allocated for rsvp-udp
19-3-2020 02:50:37.167	INFO	16	184	parsing transaction entries
19-3-2020 02:50:37.215	INFO	13	192	creating mailslot for route engine - informational socket
19-3-2020 02:50:37.261	INFO	10	185	mailbox allocated for dump
19-3-2020 02:50:37.310	INFO	18	190	creating mailslot for dump
19-3-2020 02:50:37.355	INFO	11	192	money transfer loaded from queue
19-3-2020 02:50:37.397	INFO	18	189	no mailbox necessary for forward
19-3-2020 02:50:37.444	INFO	11	194	master allocated for INFO and ERROR dump
19-3-2020 02:50:37.481	INFO	19	188	calculating thresholds...
19-3-2020 02:50:37.523	INFO	11	187	loopback to avoid ERROR
19-3-2020 02:50:37.565	INFO	13	190	creating mailslot for terminate
19-3-2020 02:50:37.602	INFO	18	184	creating mailslot for RSVP
19-3-2020 02:50:37.602	INFO	13	193	transaction 17210 begun
19-3-2020 02:50:37.715	INFO	16	189	mailbox allocated for dump
19-3-2020 02:50:37.715	INFO	18	191	transaction done, id=17210
19-3-2020 02:50:37.761	INFO	14	188	loading data for user
19-3-2020 02:50:37.800	INFO	11	190	loopback to avoid ERROR
19-3-2020 02:50:37.844	INFO	14	184	interface 127.0.0.1, entity for rsvp allocated and initialized
19-3-2020 02:50:37.883	INFO	14	183	ready to accept informational socket connection
19-3-2020 02:50:37.930	INFO	14	183	mailbox allocated for rsvp-udp
19-3-2020 02:50:37.969	INFO	17	189	out of INFO allcations
19-3-2020 02:50:38.014	INFO	10	193	creating socket for querying route
19-3-2020 02:50:38.051	INFO	18	187	creating mailslot for (broken) pipe
19-3-2020 02:50:38.099	INFO	19	184	mailbox allocated for route
19-3-2020 02:50:38.148	INFO	15	185	no mailbox necessary for forward
19-3-2020 02:50:38.186	INFO	14	183	out of INFO allcations
19-3-2020 02:50:38.235	INFO	16	186	parsing transaction entries
19-3-2020 02:50:38.283	INFO	13	194	creating socket for querying route
19-3-2020 02:50:38.327	INFO	18	188	creating socket for querying route
19-3-2020 02:50:38.372	INFO	16	191	creating mailslot for route engine - informational socket
19-3-2020 02:50:38.416	INFO	19	192	mailbox allocated for terminate
19-3-2020 02:50:38.453	INFO	18	191	mailbox allocated for rsvp-api
19-3-2020 02:50:38.496	INFO	12	191	loopback to avoid ERROR
19-3-2020 02:50:38.541	INFO	17	188	mailbox allocated for dump
19-3-2020 02:50:38.582	INFO	15	193	creating mailslot for (broken) pipe
19-3-2020 02:50:38.625	INFO	15	186	creating mailslot for (broken) pipe
19-3-2020 02:50:38.664	INFO	17	187	creating socket for traffic CONTROL module
19-3-2020 02:50:38.701	INFO	17	184	mailbox allocated for dump
19-3-2020 02:50:38.739	INFO	16	189	money transfer loaded from queue
19-3-2020 02:50:38.782	INFO	17	187	out of INFO allcations
19-3-2020 02:50:38.830	INFO	16	194	mailbox allocated for dump
19-3-2020 02:50:38.872	INFO	15	191	loading data for user
19-3-2020 02:50:38.918	INFO	13	188	mailbox allocated for pipe
19-3-2020 02:50:38.964	INFO	15	188	money transfer loaded from queue
19-3-2020 02:50:38.964	INFO	19	193	transaction 17213 begun
19-3-2020 02:50:39.161	INFO	15	191	master allocated for INFO and ERROR dump
19-3-2020 02:50:39.161	INFO	17	188	transaction done, id=17213
19-3-2020 02:50:39.202	INFO	16	192	loading data for user
19-3-2020 02:50:39.250	INFO	12	190	creating socket for traffic CONTROL module
19-3-2020 02:50:39.289	INFO	12	183	ready to accept informational socket connection
19-3-2020 02:50:39.333	INFO	14	188	ready to accept informational socket connection
19-3-2020 02:50:39.375	INFO	13	193	out of INFO allcations
19-3-2020 02:50:39.419	INFO	18	189	parsing transaction entries
19-3-2020 02:50:39.461	INFO	19	192	creating mailslot for (broken) pipe
19-3-2020 02:50:39.503	INFO	10	186	mailbox allocated for terminate
19-3-2020 02:50:39.540	INFO	17	187	creating mailslot for route engine - informational socket
19-3-2020 02:50:39.583	INFO	15	185	no mailbox necessary for traffic-CONTROL
19-3-2020 02:50:39.622	INFO	19	185	calculating thresholds...
19-3-2020 02:50:39.669	INFO	13	186	calculating thresholds...
19-3-2020 02:50:39.709	INFO	13	189	creating mailslot for terminate
19-3-2020 02:50:39.757	INFO	15	187	creating mailslot for dump
19-3-2020 02:50:39.803	INFO	19	192	creating mailslot for RSVP client API
19-3-2020 02:50:39.845	INFO	10	189	no mailbox necessary for forward
19-3-2020 02:50:39.888	INFO	14	192	creating socket for traffic CONTROL module
19-3-2020 02:50:39.927	INFO	19	192	creating mailslot for RSVP via UDP
19-3-2020 02:50:39.975	INFO	15	184	mailbox allocated for dump
19-3-2020 02:50:40.022	INFO	18	193	money transfer loaded from queue
19-3-2020 02:50:40.067	INFO	10	185	creating mailslot for (broken) pipe
19-3-2020 02:50:40.116	INFO	10	183	creating mailslot for dump
19-3-2020 02:50:40.164	INFO	11	188	creating mailslot for route engine - informational socket
19-3-2020 02:50:40.201	INFO	12	183	interface 127.0.0.1, entity for rsvp allocated and initialized
19-3-2020 02:50:40.241	INFO	19	186	master allocated for INFO and ERROR dump
19-3-2020 02:50:40.281	INFO	14	186	money transfer loaded from queue
19-3-2020 02:50:40.329	INFO	14	190	creating mailslot for RSVP via UDP
19-3-2020 02:50:40.376	INFO	17	184	mailbox allocated for rsvp
19-3-2020 02:50:40.421	INFO	12	187	money transfer loaded from queue
19-3-2020 02:50:40.467	INFO	12	193	creating mailslot for terminate
19-3-2020 02:50:40.515	INFO	19	194	no mailbox necessary for traffic-CONTROL
19-3-2020 02:50:40.552	INFO	15	183	mailbox allocated for terminate
19-3-2020 02:50:40.594	INFO	12	194	mailbox allocated for pipe
19-3-2020 02:50:40.631	INFO	11	186	creating mailslot for (broken) pipe
19-3-2020 02:50:40.674	INFO	17	190	mailbox allocated for terminate
19-3-2020 02:50:40.720	INFO	16	190	interface 127.0.0.1, entity for rsvp allocated and initialized
19-3-2020 02:50:40.759	INFO	17	193	loading data for user
19-3-2020 02:50:40.805	INFO	16	188	mailbox allocated for route
19-3-2020 02:50:40.845	INFO	18	188	creating socket for querying route
19-3-2020 02:50:40.892	INFO	14	190	mailbox allocated for pipe
19-3-2020 02:50:40.929	INFO	17	190	mailbox allocated for rsvp
19-3-2020 02:50:40.975	INFO	11	190	calculating thresholds...
19-3-2020 02:50:41.020	INFO	14	191	creating socket for traffic CONTROL module
19-3-2020 02:50:41.067	INFO	15	183	creating mailslot for terminate
19-3-2020 02:50:41.110	INFO	15	191	creating mailslot for RSVP via UDP
19-3-2020 02:50:41.149	INFO	18	192	parsing transaction entries
19-3-2020 02:50:41.190	INFO	12	185	loading data for user
19-3-2020 02:50:41.231	INFO	15	185	money transfer loaded from queue
19-3-2020 02:50:41.271	INFO	18	190	creating mailslot for dump
19-3-2020 02:50:41.317	INFO	12	183	creating mailslot for RSVP via UDP
19-3-2020 02:50:41.358	INFO	14	191	no mailbox necessary for traffic-CONTROL
19-3-2020 02:50:41.406	INFO	17	189	mailbox allocated for rsvp
19-3-2020 02:50:41.451	INFO	17	194	creating mailslot for terminate
19-3-2020 02:50:41.489	INFO	12	192	mailbox allocated for dump
19-3-2020 02:50:41.532	INFO	14	183	no mailbox necessary for traffic-CONTROL
19-3-2020 02:50:41.569	INFO	12	186	creating socket for traffic CONTROL module
19-3-2020 02:50:41.610	INFO	19	187	master allocated for INFO and ERROR dump
19-3-2020 02:50:41.650	INFO	13	194	mailbox allocated for rsvp-api
19-3-2020 02:50:41.696	INFO	14	188	parsing transaction entries
19-3-2020 02:50:41.733	INFO	14	190	mailbox allocated for route
19-3-2020 02:50:41.775	INFO	18	186	creating mailslot for RSVP via UDP
19-3-2020 02:50:41.817	INFO	16	188	ready to accept informational socket connection
19-3-2020 02:50:41.857	INFO	17	186	creating socket for querying route
19-3-2020 02:50:41.900	INFO	16	187	loopback to avoid ERROR
19-3-2020 02:50:41.948	INFO	10	190	creating mailslot for (broken) pipe
19-3-2020 02:50:41.993	INFO	19	183	creating mailslot for RSVP client API
19-3-2020 02:50:42.032	INFO	10	190	no mailbox necessary for forward
19-3-2020 02:50:42.076	INFO	10	189	creating mailslot for route engine - informational socket
19-3-2020 02:50:42.118	INFO	14	184	mailbox allocated for dump
19-3-2020 02:50:42.156	INFO	16	186	no mailbox necessary for forward
19-3-2020 02:50:42.197	INFO	15	184	ready to accept informational socket connection
19-3-2020 02:50:42.236	INFO	17	186	interface 127.0.0.1, entity for rsvp allocated and initialized
19-3-2020 02:50:42.278	INFO	18	188	mailbox allocated for route
19-3-2020 02:50:42.327	INFO	11	189	creating mailslot for RSVP
19-3-2020 02:50:42.366	INFO	16	192	parsing transaction entries
19-3-2020 02:50:42.410	INFO	16	193	ready to accept informational socket connection
19-3-2020 02:50:42.456	INFO	16	189	mailbox allocated for terminate
19-3-2020 02:50:42.503	INFO	13	191	creating mailslot for route engine - informational socket
19-3-2020 02:50:42.545	INFO	19	194	creating mailslot for route engine - informational socket
19-3-2020 02:50:42.584	INFO	17	192	creating mailslot for RSVP client API
19-3-2020 02:50:42.631	INFO	10	187	mailbox allocated for dump
19-3-2020 02:50:42.678	INFO	14	186	master allocated for INFO and ERROR dump
19-3-2020 02:50:42.725	INFO	15	184	mailbox allocated for rsvp-api
19-3-2020 02:50:42.765	INFO	11	188	loopback to avoid ERROR
19-3-2020 02:50:42.806	INFO	15	188	no mailbox necessary for traffic-CONTROL
19-3-2020 02:50:42.852	INFO	13	193	master allocated for INFO and ERROR dump
19-3-2020 02:50:42.891	INFO	12	188	master allocated for INFO and ERROR dump
19-3-2020 02:50:42.939	INFO	14	189	creating mailslot for RSVP client API
19-3-2020 02:50:42.977	INFO	12	189	no mailbox necessary for forward
19-3-2020 02:50:43.019	INFO	13	187	creating mailslot for RSVP
19-3-2020 02:50:43.068	INFO	13	194	creating mailslot for dump
19-3-2020 02:50:43.114	INFO	18	188	mailbox allocated for rsvp
19-3-2020 02:50:43.163	INFO	10	193	creating mailslot for RSVP client API
19-3-2020 02:50:43.204	INFO	14	191	no mailbox necessary for forward
19-3-2020 02:50:43.250	INFO	16	189	creating mailslot for terminate
19-3-2020 02:50:43.287	INFO	10	189	mailbox allocated for rsvp-udp
19-3-2020 02:50:43.329	INFO	16	187	mailbox allocated for route
19-3-2020 02:50:43.366	INFO	16	187	creating mailslot for RSVP client API
19-3-2020 02:50:43.407	INFO	16	193	creating socket for querying route
19-3-2020 02:50:43.448	INFO	10	190	creating socket for traffic CONTROL module
19-3-2020 02:50:43.491	INFO	14	192	money transfer loaded from queue
19-3-2020 02:50:43.535	INFO	19	187	money transfer loaded from queue
19-3-2020 02:50:43.579	INFO	12	188	mailbox allocated for rsvp-api
19-3-2020 02:50:43.618	INFO	10	189	mailbox allocated for pipe
19-3-2020 02:50:43.655	INFO	16	188	creating socket for querying route
19-3-2020 02:50:43.698	INFO	17	185	mailbox allocated for route
19-3-2020 02:50:43.735	INFO	14	194	creating mailslot for (broken) pipe
19-3-2020 02:50:43.784	INFO	10	184	master allocated for INFO and ERROR dump
19-3-2020 02:50:43.830	INFO	18	193	interface 127.0.0.1, entity for rsvp allocated and initialized
19-3-2020 02:50:43.872	INFO	12	183	creating mailslot for (broken) pipe
19-3-2020 02:50:43.914	INFO	12	184	creating mailslot for RSVP via UDP
19-3-2020 02:50:43.951	INFO	17	183	mailbox allocated for rsvp-udp
19-3-2020 02:50:43.991	INFO	14	194	ready to accept informational socket connection
19-3-2020 02:50:44.034	INFO	13	188	creating mailslot for route engine - informational socket
19-3-2020 02:50:44.081	INFO	15	193	loopback to avoid ERROR
19-3-2020 02:50:44.122	INFO	19	189	mailbox allocated for rsvp-api
19-3-2020 02:50:44.168	INFO	14	183	creating mailslot for (broken) pipe
19-3-2020 02:50:44.206	INFO	16	194	no mailbox necessary for forward
19-3-2020 02:50:44.244	INFO	12	188	mailbox allocated for rsvp-udp
19-3-2020 02:50:44.293	INFO	15	189	no mailbox necessary for forward
19-3-2020 02:50:44.338	INFO	17	194	mailbox allocated for rsvp
19-3-2020 02:50:44.376	INFO	11	187	creating socket for querying route
19-3-2020 02:50:44.414	INFO	16	188	creating mailslot for RSVP client API
19-3-2020 02:50:44.455	INFO	18	185	loading data for user
19-3-2020 02:50:44.492	INFO	15	188	creating mailslot for terminate
